"","GD.AT.Open","GD.AT.High","GD.AT.Low","GD.AT.Close","GD.AT.Volume","GD.AT.Adjusted"
"2025-10-07",2050.830078125,2072.2099609375,2045.65002441406,2069.60009765625,37813700,2069.60009765625
"2025-10-08",2071.5,2098.36010742188,2071.5,2083.59008789062,41433000,2083.59008789062
"2025-10-09",2086.75,2104.89990234375,2077.72998046875,2098.05004882812,70833800,2098.05004882812
"2025-10-10",2098.35009765625,2110.32006835938,2089.0400390625,2110.13989257812,46236400,2110.13989257812
"2025-10-13",2104.669921875,2119.23999023438,2085.14990234375,2087.169921875,46608300,2087.169921875
"2025-10-14",2082.90991210938,2083.7099609375,2053.77001953125,2056.86010742188,45745000,2056.86010742188
"2025-10-15",2063.07006835938,2074.919921875,2043.5,2045.81005859375,35056200,2045.81005859375
"2025-10-16",2043.5,2049.080078125,1995.41003417969,2013.76000976562,51798900,2013.76000976562
"2025-10-17",1988.98999023438,1990.36999511719,1948.58996582031,1987.52001953125,69291900,1987.52001953125
"2025-10-20",2009.67004394531,2023.26000976562,1989.91003417969,1996.22998046875,44447400,1996.22998046875
"2025-10-21",1994.55004882812,2028.15002441406,1991.86999511719,2019.25,36277600,2019.25
"2025-10-22",2026.38000488281,2038.14001464844,2021.19995117188,2033.96997070312,30265300,2033.96997070312
"2025-10-23",2035.89001464844,2044.19995117188,2023.47998046875,2038.38000488281,35170800,2038.38000488281
"2025-10-24",2045.18005371094,2045.18005371094,2011.41003417969,2011.41003417969,43779500,2011.41003417969
"2025-10-27",2019.64001464844,2025.28002929688,1999.7099609375,2002.91003417969,29698600,2002.91003417969
"2025-10-29",2006.39001464844,2028.71997070312,2006.39001464844,2025.4599609375,41455600,2025.4599609375
"2025-10-30",2026.80004882812,2030.26000976562,2002.4599609375,2005.19995117188,27455100,2005.19995117188
"2025-10-31",2011.76000976562,2011.76000976562,1977.7099609375,1995.19995117188,53160300,1995.19995117188
"2025-11-03",1998.76000976562,2027.92004394531,1998.76000976562,2023.80004882812,35927500,2023.80004882812
"2025-11-04",2011.38000488281,2013.58996582031,1993.72998046875,2013.58996582031,31746900,2013.58996582031
"2025-11-05",2008.06994628906,2017.16003417969,1996.5400390625,2014.46997070312,29366700,2014.46997070312
"2025-11-06",2008.85998535156,2008.85998535156,1993.25,1998.38000488281,40658800,1998.38000488281
"2025-11-07",2004.18994140625,2007.42004394531,1971.65002441406,1986.89001464844,40588500,1986.89001464844
"2025-11-10",1998.61999511719,2021.89001464844,1998.61999511719,2015.51000976562,39635400,2015.51000976562
"2025-11-11",2022.08996582031,2030.89001464844,2020.52001953125,2024.43994140625,28672400,2024.43994140625
"2025-11-12",2033.9599609375,2055.15991210938,2033.9599609375,2053.580078125,42625800,2053.580078125
"2025-11-13",2062.7099609375,2083.31005859375,2057.69995117188,2074.9599609375,37238800,2074.9599609375
"2025-11-14",2061.21997070312,2069.53002929688,2051.40991210938,2059.38989257812,30142200,2059.38989257812
"2025-11-17",2070.8701171875,2077.46997070312,2054.73999023438,2055.51000976562,20627100,2055.51000976562
"2025-11-18",2035.0400390625,2035.0400390625,2011.84997558594,2012.51000976562,52031900,2012.51000976562
"2025-11-19",2011.91003417969,2035.68005371094,2011.91003417969,2035.56994628906,42482600,2035.56994628906
"2025-11-20",2048.10009765625,2056.38989257812,2036.27001953125,2056.38989257812,26737300,2056.38989257812
"2025-11-21",2033,2061.68994140625,2026.48999023438,2061.68994140625,26096100,2061.68994140625
"2025-11-24",2067.59008789062,2078.67993164062,2056.72998046875,2065.419921875,70659800,2065.419921875
"2025-11-25",2070.2900390625,2096.35009765625,2062.580078125,2087.19995117188,27085900,2087.19995117188
"2025-11-26",2094.92993164062,2106.90991210938,2088.419921875,2106.89990234375,75561100,2106.89990234375
"2025-11-27",2103.5,2111.8798828125,2093.21997070312,2099.80004882812,23490600,2099.80004882812
"2025-11-28",2100.36010742188,2101.17993164062,2082.8701171875,2083.14990234375,30315800,2083.14990234375
"2025-12-01",2084.14990234375,2099.35009765625,2078.19995117188,2099.35009765625,27036800,2099.35009765625
"2025-12-02",2099.8798828125,2114.27001953125,2099.8798828125,2107.8798828125,36668600,2107.8798828125
"2025-12-03",2110.17993164062,2110.30004882812,2086.55004882812,2086.55004882812,34223700,2086.55004882812
"2025-12-04",2096.31005859375,2096.96997070312,2077.17993164062,2090.63989257812,24025300,2090.63989257812
"2025-12-05",2094.30004882812,2104.73999023438,2094.22998046875,2104.73999023438,24692000,2104.73999023438
"2025-12-08",2103.330078125,2112.65991210938,2098.22998046875,2108.30004882812,31255300,2108.30004882812
"2025-12-09",2106.23999023438,2107.73999023438,2083.85009765625,2089.73999023438,34525500,2089.73999023438
"2025-12-10",2088.919921875,2090.86010742188,2077.63989257812,2088.61010742188,22012700,2088.61010742188
"2025-12-11",2086.61010742188,2106.38989257812,2086.61010742188,2105.82006835938,23587100,2105.82006835938
"2025-12-12",2109.88989257812,2113.43994140625,2097.669921875,2104.2099609375,20676200,2104.2099609375
"2025-12-15",2101.7900390625,2108.48999023438,2095.90991210938,2107.42993164062,24088500,2107.42993164062
"2025-12-16",2101.65991210938,2101.69995117188,2085.8701171875,2086.5,30720500,2086.5
"2025-12-17",2085.48999023438,2090.8798828125,2077.7099609375,2083.48999023438,25451200,2083.48999023438
"2025-12-18",2081.90991210938,2100.63989257812,2081.90991210938,2100.4599609375,23715800,2100.4599609375
"2025-12-19",2104.35009765625,2116.03002929688,2102.98999023438,2112.4599609375,46103500,2112.4599609375
"2025-12-22",2113.35009765625,2128.580078125,2109.85009765625,2127.19995117188,31325800,2127.19995117188
"2025-12-23",2126.080078125,2133.9599609375,2119.88989257812,2127.7900390625,20046300,2127.7900390625
"2025-12-29",2129.1298828125,2131.3701171875,2117.64990234375,2123.51000976562,16798000,2123.51000976562
"2025-12-30",2130.05004882812,2131.55004882812,2120.68994140625,2120.82006835938,13559300,2120.82006835938
"2025-12-31",2121.22998046875,2130.39990234375,2118.48999023438,2120.7099609375,15213200,2120.7099609375
"2026-01-02",2132.4599609375,2162.2900390625,2132.4599609375,2158.0400390625,23286300,2158.0400390625
"2026-01-05",2162.59008789062,2162.61010742188,2143.580078125,2154.39990234375,23414100,2154.39990234375
"2026-01-07",2161.6298828125,2163.8798828125,2150.02001953125,2163.8798828125,161863300,2163.8798828125
"2026-01-08",2168.03002929688,2204.64990234375,2167.72998046875,2204.23999023438,121335300,2204.23999023438
"2026-01-09",2200.77001953125,2215.26000976562,2191.81005859375,2207.72998046875,105140700,2207.72998046875
"2026-01-12",2207.080078125,2221.080078125,2202.76000976562,2210.85009765625,45169100,2210.85009765625
"2026-01-13",2212.1201171875,2217.44995117188,2201.69995117188,2206.30004882812,37470100,2206.30004882812
"2026-01-14",2203.080078125,2222.81005859375,2202.56005859375,2219.32006835938,32978400,2219.32006835938
"2026-01-15",2220.60009765625,2247.68994140625,2218.46997070312,2247.68994140625,39569400,2247.68994140625
"2026-01-16",2243.57006835938,2246.76000976562,2235.44995117188,2245.61010742188,43628600,2245.61010742188
"2026-01-19",2224.69995117188,2258.86010742188,2214.73999023438,2256.32006835938,38982300,2256.32006835938
"2026-01-20",2245.03002929688,2245.919921875,2210.40991210938,2216.52001953125,40987500,2216.52001953125
"2026-01-21",2221.75,2232.28002929688,2200.71997070312,2228.169921875,48164100,2228.169921875
"2026-01-22",2250.88989257812,2276.2900390625,2250.88989257812,2276.28002929688,48460900,2276.28002929688
"2026-01-23",2273.28002929688,2281.89990234375,2261.330078125,2265.1298828125,31219600,2265.1298828125
"2026-01-26",2260.80004882812,2282.46997070312,2258.169921875,2279.69995117188,37131400,2279.69995117188
"2026-01-27",2294.03002929688,2313.86010742188,2293.68994140625,2313.6201171875,78445000,2313.6201171875
"2026-01-28",2322.5400390625,2348.25,2322.5400390625,2347.22998046875,104278600,2347.22998046875
"2026-01-29",2355.5,2372.2900390625,2331.67993164062,2334.65991210938,81733100,2334.65991210938
"2026-01-30",2338.06005859375,2338.55004882812,2314.85009765625,2314.8798828125,46822200,2314.8798828125
"2026-02-02",2312.57006835938,2346.71997070312,2298.81005859375,2346.71997070312,60063200,2346.71997070312
"2026-02-03",2369.76000976562,2379.56005859375,2361.78002929688,2370.1298828125,64004600,2370.1298828125
"2026-02-04",2378.73999023438,2407.09008789062,2371,2407.07006835938,51008200,2407.07006835938
"2026-02-05",2397.71997070312,2400.06005859375,2361.82006835938,2366.47998046875,43693000,2366.47998046875
"2026-02-06",2366.6201171875,2368.75,2309.73999023438,2362.35009765625,49541400,2362.35009765625
"2026-02-09",2373.88989257812,2380.88989257812,2311.57006835938,2328.4599609375,44158800,2328.4599609375
"2026-02-10",2333.82006835938,2353.09008789062,2333.82006835938,2345.34008789062,38641600,2345.34008789062
"2026-02-11",2334.07006835938,2350.09008789062,2319.30004882812,2345.7099609375,42260900,2345.7099609375
"2026-02-12",2354.94995117188,2371.3798828125,2348.61010742188,2355.30004882812,37790900,2355.30004882812
"2026-02-13",2331.71997070312,2334.60009765625,2287.89990234375,2288.830078125,50210200,2288.830078125
"2026-02-16",2300.65991210938,2304.02001953125,2267.25,2279.10009765625,45154400,2279.10009765625
"2026-02-17",2278.61010742188,2288.8798828125,2248.40991210938,2253.06005859375,43677800,2253.06005859375
"2026-02-18",2273.57006835938,2327.44995117188,2273.38989257812,2327.43994140625,44156400,2327.43994140625
"2026-02-19",2320.80004882812,2320.80004882812,2270.69995117188,2275.69995117188,36165300,2275.69995117188
"2026-02-20",2279.3798828125,2279.3798828125,2259.38989257812,2273.72998046875,36774100,2273.72998046875
"2026-02-24",2281.1201171875,2281.25,2259.1298828125,2259.1298828125,57271700,2259.1298828125
"2026-02-25",2273.3701171875,2286.89990234375,2266.55004882812,2283.72998046875,41602600,2283.72998046875
"2026-02-26",2297.88989257812,2307.25,2283.32006835938,2304.13989257812,42423200,2304.13989257812
"2026-02-27",2300.81005859375,2312.31005859375,2271.10009765625,2277.60009765625,120840900,2277.60009765625
"2026-03-02",2270.64990234375,2271.25,2187.2900390625,2200.97998046875,54308900,2200.97998046875
"2026-03-03",2166.44995117188,2166.44995117188,2064.30004882812,2074.419921875,104070400,2074.419921875
"2026-03-04",2066.92993164062,2169.42993164062,2066.92993164062,2160.80004882812,72904100,2160.80004882812
"2026-03-05",2159.26000976562,2213.67993164062,2155.06005859375,2171.8701171875,56841800,2171.8701171875
"2026-03-06",2172.0400390625,2177.47998046875,2102.77001953125,2122.60009765625,46329300,2122.60009765625
"2026-03-09",2107.10009765625,2109.21997070312,2036.77001953125,2102.61010742188,58029200,2102.61010742188
"2026-03-10",2109.07006835938,2194.68994140625,2109.07006835938,2178.76000976562,44307400,2178.76000976562
"2026-03-11",2178.06005859375,2186.830078125,2158.26000976562,2183.43994140625,29664100,2183.43994140625
"2026-03-12",2171.93994140625,2171.93994140625,2122.7900390625,2130.3701171875,47121600,2130.3701171875
"2026-03-13",2107.669921875,2137.81005859375,2105.330078125,2132.56005859375,40471600,2132.56005859375
"2026-03-16",2133.76000976562,2148.96997070312,2110.63989257812,2138.13989257812,36629600,2138.13989257812
"2026-03-17",2124.72998046875,2154.85009765625,2114.56005859375,2143.169921875,36925900,2143.169921875
"2026-03-18",2160.82006835938,2183.65991210938,2125.2900390625,2129.82006835938,41409700,2129.82006835938
"2026-03-19",2103.76000976562,2103.76000976562,2071.4599609375,2077.14990234375,43988300,2077.14990234375
"2026-03-20",2095.69995117188,2111.89990234375,2064.77001953125,2064.77001953125,84523100,2064.77001953125
"2026-03-23",2048.2900390625,2113.67993164062,1998.08996582031,2101.57006835938,54103300,2101.57006835938
"2026-03-24",2083.71997070312,2089.57006835938,2048.48999023438,2058.02001953125,37971900,2058.02001953125
"2026-03-26",2067.5400390625,2073.42993164062,2044.2099609375,2059.96997070312,26404400,2059.96997070312
"2026-03-27",2054.92993164062,2054.92993164062,2014.81005859375,2024.36999511719,44496400,2024.36999511719
"2026-03-30",2013.17004394531,2030.40002441406,1998.66003417969,2006.93005371094,43645700,2006.93005371094
"2026-03-31",2021.68005371094,2065.71997070312,2019.83996582031,2065.0400390625,52275800,2065.0400390625
"2026-04-01",2079.96997070312,2154.7099609375,2079.96997070312,2130.06005859375,60119000,2130.06005859375
"2026-04-02",2109.07006835938,2128.81005859375,2089.1298828125,2118.27001953125,35153400,2118.27001953125
